"","location_id","work_type","high_inter","hrs_inter"
"3022",922,"consultency",1,7
"3023",483,"consultency",1,7
"3024",874,"consultency",1,7
"3025",19,"construction",0,6
"3026",645,"construction",0,6
"3027",459,"finance",0,7
"3028",805,"finance",0,7
"3029",215,"finance",0,7
"3030",402,"finance",0,7
"3031",218,"finance",0,7
"3032",511,"finance",0,7
"3033",81,"finance",0,7
"3034",350,"law",1,9
"3035",827,"law",1,9
"3036",148,"law",1,9
"3037",72,"law",1,9
"3038",448,"law",1,9
"3039",994,"law",1,9
"3040",932,"law",1,9
"3041",144,"law",1,9
"3042",327,"law",1,9
"3043",211,"law",1,9
"3044",346,"consultency",0,4
"3045",212,"consultency",0,4
"3046",209,"consultency",0,4
"3047",778,"consultency",0,4
"3048",419,"consultency",0,4
"3049",252,"consultency",0,4
"3050",27,"consultency",0,4
"3051",908,"consultency",0,4
"3052",548,"consultency",0,4
"3053",371,"consultency",0,4
"3054",40,"consultency",1,8
"3055",6,"consultency",1,8
"3056",733,"consultency",1,8
"3057",928,"consultency",1,8
"3058",870,"consultency",1,8
"3059",263,"consultency",1,8
"3060",866,"consultency",1,8
"3061",812,"consultency",1,8
"3062",803,"hospital",0,22
"3063",375,"hospital",0,22
"3064",826,"hospital",0,22
"3065",337,"university",1,3
"3066",893,"university",1,3
"3067",722,"university",1,3
"3068",59,"university",1,3
"3069",761,"university",1,3
"3070",781,"university",1,3
"3071",136,"university",1,3
"3072",366,"university",1,3
"3073",122,"university",1,3
"3074",592,"university",1,3
"3075",873,"labor",0,21
"3076",669,"labor",0,21
"3077",421,"labor",0,21
"3078",455,"labor",0,21
"3079",841,"labor",0,21
"3080",330,"service",1,4
"3081",64,"service",1,4
"3082",780,"service",1,4
"3083",291,"service",1,4
"3084",100,"service",1,4
"3085",57,"service",1,4
"3086",569,"service",1,4
"3087",360,"service",1,4
"3088",536,"service",1,4
"3089",696,"service",1,4
"3090",663,"service",1,17
"3091",929,"service",1,17
"3092",811,"service",1,17
"3093",448,"service",1,17
"3094",362,"service",1,17
"3095",512,"service",1,17
"3096",944,"service",1,17
"3097",165,"service",1,17
"3098",836,"service",1,17
"3099",31,"service",1,17
"3100",878,"hospital",1,1
"3101",559,"hospital",1,1
"3102",669,"hospital",1,1
"3103",381,"hospital",1,1
"3104",491,"hospital",1,1
"3105",808,"hospital",1,1
"3106",757,"hospital",1,1
"3107",192,"hospital",1,1
"3108",622,"university",0,4
"3109",897,"technology",0,4
"3110",794,"technology",0,4
"3111",43,"finance",0,22
"3112",414,"finance",0,22
"3113",128,"finance",0,22
"3114",511,"finance",0,22
"3115",347,"homemaker",0,6
"3116",273,"homemaker",0,6
"3117",500,"homemaker",0,6
"3118",812,"law",0,15
"3119",671,"law",0,15
"3120",609,"law",0,15
"3121",661,"consultency",1,11
"3122",137,"consultency",1,11
"3123",822,"consultency",1,11
"3124",536,"consultency",1,11
"3125",495,"consultency",1,11
"3126",21,"consultency",1,11
"3127",447,"consultency",1,11
"3128",273,"service",0,5
"3129",785,"service",0,5
"3130",405,"service",0,5
"3131",427,"service",0,5
"3132",438,"service",0,5
"3133",302,"law",0,13
"3134",522,"law",0,13
"3135",932,"law",0,13
"3136",173,"law",0,13
"3137",691,"law",0,13
"3138",536,"law",0,13
"3139",730,"law",0,13
"3140",304,"law",0,13
"3141",548,"law",0,13
"3142",895,"university",0,14
"3143",670,"university",0,14
"3144",162,"university",0,14
"3145",907,"university",0,14
"3146",215,"university",0,14
"3147",285,"university",0,14
"3148",83,"university",0,14
"3149",586,"university",0,14
"3150",327,"university",0,14
"3151",225,"construction",1,22
"3152",302,"construction",1,22
"3153",177,"construction",1,22
"3154",186,"construction",1,22
"3155",247,"construction",1,22
"3156",96,"construction",1,22
"3157",874,"consultency",0,11
"3158",562,"consultency",0,11
"3159",749,"labor",1,20
"3160",337,"labor",1,20
"3161",340,"labor",1,20
"3162",93,"labor",1,20
"3163",881,"labor",1,20
"3164",186,"law",0,17
"3165",753,"law",0,17
"3166",633,"law",1,22
"3167",49,"law",1,22
"3168",49,"law",1,22
"3169",552,"law",1,22
"3170",200,"labor",0,12
"3171",83,"labor",0,12
"3172",23,"labor",0,12
"3173",214,"labor",0,12
"3174",636,"labor",0,12
"3175",60,"labor",0,12
"3176",539,"labor",0,12
"3177",949,"labor",0,12
"3178",258,"labor",0,12
"3179",952,"labor",0,12
"3180",375,"construction",0,20
"3181",177,"construction",0,20
"3182",205,"construction",0,20
"3183",444,"construction",0,20
"3184",959,"construction",0,20
"3185",763,"construction",0,20
"3186",923,"labor",0,2
"3187",164,"labor",0,2
"3188",145,"labor",0,2
"3189",981,"labor",0,2
"3190",789,"labor",0,2
"3191",791,"labor",0,2
"3192",516,"labor",0,2
"3193",631,"labor",0,2
"3194",49,"labor",0,11
"3195",227,"labor",0,11
"3196",861,"consultency",1,9
"3197",310,"consultency",1,9
"3198",118,"consultency",1,9
"3199",315,"consultency",1,9
"3200",168,"consultency",1,9
"3201",730,"consultency",1,9
"3202",532,"consultency",1,9
"3203",513,"consultency",1,9
"3204",975,"consultency",1,9
"3205",402,"technology",1,23
"3206",475,"technology",1,23
"3207",428,"technology",1,23
"3208",541,"technology",1,23
"3209",619,"university",0,13
"3210",450,"university",0,13
"3211",7,"university",0,13
"3212",307,"university",0,9
"3213",271,"university",0,9
"3214",144,"law",1,23
"3215",220,"law",1,23
"3216",267,"law",1,23
"3217",610,"law",1,23
"3218",378,"law",1,23
"3219",232,"law",1,23
"3220",757,"finance",1,14
"3221",820,"finance",1,14
"3222",725,"finance",1,14
"3223",84,"finance",1,14
"3224",663,"finance",1,14
"3225",289,"finance",1,14
"3226",533,"finance",1,14
"3227",703,"finance",1,14
"3228",959,"finance",1,14
"3229",378,"homemaker",0,14
"3230",718,"homemaker",0,14
"3231",579,"homemaker",0,14
"3232",123,"homemaker",0,14
"3233",167,"homemaker",0,14
"3234",254,"homemaker",0,14
"3235",246,"homemaker",0,14
"3236",272,"law",0,20
"3237",189,"law",0,20
"3238",315,"law",0,20
"3239",501,"law",0,20
"3240",231,"law",0,20
"3241",339,"law",0,20
"3242",322,"law",0,20
"3243",661,"law",0,20
"3244",606,"homemaker",0,8
"3245",434,"university",1,4
"3246",794,"university",1,4
"3247",937,"university",1,4
"3248",820,"university",1,4
"3249",97,"university",1,4
"3250",346,"labor",0,18
"3251",270,"labor",0,18
"3252",760,"labor",0,18
"3253",212,"labor",0,18
"3254",229,"labor",0,18
"3255",948,"labor",0,18
"3256",331,"consultency",0,6
"3257",99,"consultency",0,6
"3258",765,"consultency",0,6
"3259",31,"finance",1,7
"3260",461,"finance",1,7
"3261",599,"finance",1,7
"3262",664,"finance",1,7
"3263",811,"finance",1,7
"3264",214,"finance",1,7
"3265",102,"hospital",1,14
"3266",142,"hospital",1,14
"3267",313,"hospital",1,14
"3268",312,"consultency",0,1
"3269",401,"consultency",0,1
"3270",244,"consultency",0,1
"3271",25,"consultency",0,1
"3272",12,"consultency",0,1
"3273",141,"consultency",0,1
"3274",298,"consultency",0,1
"3275",112,"consultency",0,1
"3276",369,"consultency",0,1
"3277",601,"consultency",0,1
"3278",513,"labor",0,24
"3279",864,"labor",0,24
"3280",650,"labor",0,24
"3281",607,"labor",0,24
"3282",828,"labor",0,24
"3283",169,"labor",0,24
"3284",371,"labor",0,24
"3285",536,"labor",0,24
"3286",401,"construction",0,21
"3287",306,"construction",0,21
"3288",83,"construction",0,21
"3289",839,"construction",0,21
"3290",273,"construction",0,21
"3291",54,"construction",0,21
"3292",651,"construction",0,21
"3293",537,"construction",0,21
"3294",736,"construction",0,21
"3295",237,"construction",0,21
"3296",429,"service",1,11
"3297",954,"service",1,11
"3298",242,"service",1,11
"3299",115,"service",1,11
"3300",521,"consultency",0,3
"3301",158,"university",1,4
"3302",310,"university",1,4
"3303",579,"university",1,4
"3304",64,"law",0,6
"3305",58,"law",0,6
"3306",117,"law",0,6
"3307",929,"law",0,6
"3308",947,"law",0,6
"3309",305,"law",0,6
"3310",888,"law",0,6
"3311",72,"law",0,6
"3312",27,"law",0,6
"3313",245,"hospital",0,12
"3314",538,"hospital",0,12
"3315",540,"hospital",0,12
"3316",78,"homemaker",0,19
"3317",186,"homemaker",0,19
"3318",244,"homemaker",0,19
"3319",256,"homemaker",0,19
"3320",509,"homemaker",0,19
"3321",112,"homemaker",0,19
"3322",491,"homemaker",1,1
"3323",905,"homemaker",1,1
"3324",336,"university",1,18
"3325",6,"university",1,18
"3326",316,"consultency",0,15
"3327",236,"consultency",0,15
"3328",633,"consultency",0,15
"3329",845,"consultency",0,15
"3330",13,"consultency",0,15
"3331",610,"consultency",0,15
"3332",916,"consultency",0,15
"3333",522,"consultency",0,15
"3334",928,"law",0,20
"3335",828,"law",0,20
"3336",344,"law",0,20
"3337",93,"law",0,20
"3338",811,"university",0,8
"3339",425,"university",0,8
"3340",92,"university",0,8
"3341",952,"law",0,18
"3342",816,"law",0,18
"3343",327,"law",0,18
"3344",29,"law",0,18
"3345",670,"law",0,18
"3346",37,"law",0,18
"3347",254,"law",0,18
"3348",132,"law",0,18
"3349",635,"law",0,18
"3350",559,"labor",0,20
"3351",535,"labor",0,20
"3352",958,"labor",0,20
"3353",791,"labor",0,20
"3354",418,"labor",0,20
"3355",778,"labor",0,20
"3356",597,"labor",0,20
"3357",600,"labor",0,20
"3358",557,"labor",0,20
"3359",755,"university",0,7
"3360",519,"technology",0,2
"3361",69,"technology",0,2
"3362",531,"technology",1,11
"3363",819,"technology",1,11
"3364",332,"technology",1,11
"3365",697,"technology",0,17
"3366",637,"law",1,7
"3367",993,"law",1,7
"3368",16,"service",1,2
"3369",820,"service",1,2
"3370",215,"service",1,2
"3371",732,"technology",0,11
"3372",222,"technology",0,11
"3373",783,"technology",0,11
"3374",528,"technology",0,11
"3375",426,"technology",0,11
"3376",875,"technology",0,11
"3377",511,"technology",0,11
"3378",802,"technology",0,11
"3379",732,"technology",0,11
"3380",908,"service",0,8
"3381",708,"service",0,8
"3382",463,"service",0,8
"3383",656,"service",0,8
"3384",29,"labor",0,3
"3385",447,"labor",0,3
"3386",977,"labor",0,3
"3387",580,"labor",0,3
"3388",464,"labor",0,3
"3389",199,"labor",0,3
"3390",431,"labor",0,3
"3391",187,"university",0,10
"3392",760,"university",0,10
"3393",592,"university",0,10
"3394",607,"university",0,10
"3395",213,"university",0,10
"3396",36,"university",0,10
"3397",492,"university",0,10
"3398",645,"university",0,10
"3399",623,"university",0,10
"3400",389,"university",0,10
"3401",954,"service",1,6
"3402",886,"university",1,8
"3403",702,"university",1,8
"3404",255,"finance",0,19
"3405",151,"finance",0,19
"3406",886,"finance",0,19
"3407",351,"finance",0,19
"3408",191,"finance",0,19
"3409",468,"finance",0,19
"3410",981,"finance",1,4
"3411",742,"construction",0,8
"3412",693,"construction",0,8
"3413",313,"construction",0,8
"3414",232,"construction",0,8
"3415",805,"construction",0,8
"3416",577,"construction",0,8
"3417",431,"university",0,4
"3418",693,"university",0,4
"3419",25,"university",0,4
"3420",161,"homemaker",1,20
"3421",815,"homemaker",1,20
"3422",178,"construction",0,22
"3423",935,"construction",0,22
"3424",44,"construction",0,22
"3425",32,"construction",0,22
"3426",871,"construction",0,22
"3427",530,"law",0,20
"3428",144,"law",0,20
"3429",450,"law",0,20
"3430",671,"law",0,20
"3431",416,"homemaker",1,4
"3432",639,"homemaker",1,4
"3433",55,"technology",0,7
"3434",148,"technology",0,7
"3435",301,"technology",0,7
"3436",973,"technology",0,7
"3437",875,"technology",0,7
"3438",2,"technology",0,7
"3439",216,"finance",1,18
"3440",408,"finance",1,18
"3441",428,"finance",1,18
"3442",167,"labor",1,12
"3443",665,"finance",1,6
"3444",996,"finance",1,6
"3445",477,"finance",1,6
"3446",732,"finance",1,6
"3447",285,"finance",1,6
"3448",890,"finance",1,6
"3449",804,"consultency",0,9
"3450",539,"consultency",0,9
"3451",643,"consultency",0,9
"3452",516,"finance",1,17
"3453",373,"finance",1,17
"3454",556,"finance",1,17
"3455",65,"finance",1,17
"3456",761,"homemaker",0,23
"3457",998,"homemaker",0,23
"3458",135,"homemaker",0,23
"3459",510,"technology",0,24
"3460",800,"technology",0,24
"3461",248,"technology",0,24
"3462",844,"technology",0,24
"3463",53,"construction",0,22
"3464",341,"construction",0,22
"3465",553,"consultency",1,19
"3466",641,"consultency",1,19
"3467",953,"consultency",1,19
"3468",365,"consultency",1,19
"3469",877,"consultency",1,19
"3470",582,"consultency",1,19
"3471",933,"consultency",1,19
"3472",259,"consultency",1,19
"3473",31,"consultency",1,19
"3474",935,"consultency",1,19
"3475",973,"homemaker",1,16
"3476",808,"homemaker",1,16
"3477",529,"homemaker",1,16
"3478",727,"homemaker",1,16
"3479",355,"homemaker",1,16
"3480",792,"homemaker",1,16
"3481",93,"homemaker",1,16
"3482",772,"homemaker",1,16
"3483",945,"homemaker",1,16
"3484",732,"homemaker",0,19
"3485",544,"homemaker",0,19
"3486",736,"homemaker",0,19
"3487",895,"homemaker",0,19
"3488",66,"homemaker",0,19
"3489",382,"homemaker",0,19
"3490",569,"homemaker",0,19
"3491",101,"homemaker",0,19
"3492",173,"homemaker",0,19
"3493",895,"homemaker",0,19
"3494",179,"university",1,16
"3495",499,"university",1,16
"3496",29,"university",1,16
"3497",977,"university",1,16
"3498",99,"university",1,16
"3499",81,"university",1,16
"3500",554,"university",1,16
"3501",622,"technology",0,24
"3502",360,"technology",0,24
"3503",681,"technology",0,24
"3504",372,"technology",0,24
"3505",336,"technology",0,24
"3506",356,"technology",0,24
"3507",491,"technology",0,24
"3508",583,"technology",0,24
"3509",484,"technology",0,24
"3510",789,"technology",0,24
"3511",333,"service",0,10
"3512",531,"service",0,10
"3513",417,"service",0,10
"3514",775,"service",0,10
"3515",298,"service",0,10
"3516",796,"service",0,10
"3517",192,"law",0,3
"3518",212,"law",0,3
"3519",20,"law",0,3
"3520",885,"law",0,3
"3521",568,"law",0,3
"3522",769,"law",0,3
"3523",814,"law",0,3
"3524",654,"law",0,3
"3525",130,"law",0,3
"3526",680,"labor",1,20
"3527",479,"labor",1,20
"3528",175,"labor",1,20
"3529",859,"labor",1,20
"3530",619,"labor",1,20
"3531",331,"labor",1,20
"3532",996,"labor",1,20
"3533",908,"labor",1,20
"3534",550,"labor",1,20
"3535",586,"service",1,16
"3536",122,"service",1,16
"3537",478,"service",1,16
"3538",872,"service",1,16
"3539",162,"service",1,16
"3540",764,"service",1,16
"3541",144,"consultency",1,19
"3542",771,"consultency",1,19
"3543",642,"consultency",1,19
"3544",211,"consultency",1,19
"3545",207,"technology",0,19
"3546",376,"hospital",1,10
"3547",863,"hospital",1,10
"3548",570,"hospital",1,10
"3549",30,"hospital",1,4
"3550",326,"hospital",1,4
"3551",194,"hospital",1,4
"3552",895,"hospital",1,4
"3553",357,"hospital",1,4
"3554",388,"hospital",1,4
"3555",472,"law",1,7
"3556",87,"law",1,7
"3557",512,"labor",0,14
"3558",80,"labor",0,14
"3559",217,"labor",0,14
"3560",658,"labor",0,14
"3561",703,"labor",0,14
"3562",527,"labor",0,14
"3563",550,"labor",0,14
"3564",698,"consultency",0,14
"3565",970,"consultency",0,14
"3566",382,"consultency",0,14
"3567",872,"consultency",0,14
"3568",109,"consultency",0,14
"3569",480,"consultency",0,14
"3570",211,"university",1,7
"3571",50,"university",1,7
"3572",386,"finance",0,8
"3573",635,"finance",0,8
"3574",209,"finance",0,8
"3575",181,"finance",0,8
"3576",769,"finance",0,8
"3577",740,"finance",0,8
"3578",265,"consultency",0,11
"3579",692,"consultency",0,11
"3580",103,"homemaker",0,3
"3581",511,"homemaker",0,3
"3582",257,"homemaker",0,3
"3583",12,"homemaker",0,3
"3584",622,"homemaker",0,3
"3585",845,"technology",1,1
"3586",311,"technology",1,1
"3587",567,"technology",1,1
"3588",619,"technology",1,1
"3589",416,"technology",1,1
"3590",658,"finance",1,22
"3591",576,"finance",1,22
"3592",414,"finance",1,22
"3593",102,"finance",1,22
"3594",616,"finance",1,22
"3595",989,"finance",1,22
"3596",985,"finance",1,22
"3597",654,"finance",1,22
"3598",466,"finance",1,22
"3599",353,"finance",1,22
"3600",665,"finance",0,15
"3601",230,"finance",0,15
"3602",940,"finance",0,15
"3603",903,"finance",0,15
"3604",806,"law",1,23
"3605",465,"law",1,17
"3606",684,"law",1,17
"3607",417,"homemaker",0,8
"3608",73,"homemaker",0,8
"3609",659,"university",1,1
"3610",500,"university",1,1
"3611",634,"university",1,1
"3612",123,"technology",1,10
"3613",8,"technology",1,10
"3614",128,"technology",1,10
"3615",821,"technology",1,10
"3616",985,"technology",1,10
"3617",427,"technology",1,10
"3618",731,"technology",1,10
"3619",319,"construction",1,17
"3620",957,"construction",1,17
"3621",634,"construction",1,17
"3622",6,"construction",1,17
"3623",822,"construction",1,17
"3624",96,"construction",1,17
"3625",288,"construction",1,17
"3626",952,"construction",1,17
"3627",322,"construction",1,17
"3628",566,"homemaker",0,18
"3629",345,"homemaker",0,18
"3630",434,"homemaker",0,18
"3631",146,"homemaker",0,18
"3632",814,"homemaker",0,18
"3633",266,"homemaker",0,18
"3634",250,"homemaker",0,18
"3635",382,"homemaker",0,18
"3636",961,"homemaker",0,18
"3637",809,"law",0,10
"3638",844,"law",0,10
"3639",728,"law",0,10
"3640",988,"law",0,10
"3641",326,"law",0,10
"3642",170,"law",0,10
"3643",131,"law",0,10
"3644",29,"technology",1,2
"3645",108,"technology",1,2
"3646",872,"technology",1,2
"3647",115,"finance",0,1
"3648",682,"finance",0,1
"3649",959,"law",0,23
"3650",443,"law",0,23
"3651",385,"law",0,23
"3652",395,"law",0,23
"3653",496,"law",1,13
"3654",558,"construction",1,19
"3655",603,"construction",1,19
"3656",434,"construction",1,19
"3657",266,"construction",1,19
"3658",435,"finance",0,3
"3659",197,"finance",0,3
"3660",507,"finance",0,3
"3661",342,"finance",0,3
"3662",352,"finance",0,3
"3663",451,"finance",0,3
"3664",857,"construction",1,12
"3665",215,"construction",1,12
"3666",138,"construction",1,12
"3667",107,"construction",1,12
"3668",515,"construction",1,12
"3669",893,"construction",1,12
"3670",709,"construction",1,12
"3671",442,"construction",1,12
"3672",504,"hospital",1,10
"3673",61,"construction",1,12
"3674",881,"construction",1,12
"3675",122,"construction",1,12
"3676",413,"construction",1,12
"3677",759,"finance",0,1
"3678",42,"finance",0,1
"3679",295,"finance",0,1
"3680",392,"finance",0,1
"3681",149,"finance",0,1
"3682",39,"law",0,18
"3683",941,"law",0,18
"3684",237,"law",0,18
"3685",940,"law",0,18
"3686",877,"law",0,18
"3687",694,"law",0,18
"3688",747,"service",0,10
"3689",454,"service",0,10
"3690",412,"service",0,10
"3691",37,"hospital",0,17
"3692",834,"hospital",0,17
"3693",433,"hospital",0,17
"3694",230,"hospital",0,17
"3695",830,"hospital",0,17
"3696",204,"service",0,22
"3697",248,"service",0,22
"3698",118,"service",0,22
"3699",974,"service",0,22
"3700",587,"service",0,22
"3701",711,"law",0,15
"3702",946,"law",0,15
"3703",850,"law",0,15
"3704",404,"law",0,15
"3705",751,"law",0,15
"3706",977,"law",0,15
"3707",747,"law",0,15
"3708",783,"law",0,15
"3709",218,"law",0,15
"3710",420,"law",0,8
"3711",985,"law",0,8
"3712",521,"law",0,8
"3713",1000,"law",0,8
"3714",557,"law",0,8
"3715",205,"law",0,8
"3716",790,"construction",1,23
"3717",438,"construction",1,23
"3718",740,"construction",1,23
"3719",488,"construction",1,23
"3720",366,"construction",1,23
"3721",284,"service",1,7
"3722",387,"service",1,7
"3723",605,"service",1,7
"3724",82,"service",1,7
"3725",683,"service",1,7
"3726",352,"service",1,7
"3727",563,"service",1,7
"3728",512,"homemaker",1,15
"3729",193,"homemaker",1,15
"3730",304,"homemaker",1,15
"3731",686,"homemaker",1,15
"3732",570,"homemaker",1,15
"3733",65,"homemaker",1,15
"3734",717,"homemaker",1,15
"3735",271,"homemaker",1,15
"3736",280,"law",1,17
"3737",609,"law",1,17
"3738",707,"law",1,17
"3739",377,"law",1,17
"3740",969,"law",0,5
"3741",962,"law",0,5
"3742",669,"law",0,5
"3743",797,"law",0,5
"3744",851,"law",0,5
"3745",769,"law",0,5
"3746",860,"law",0,5
"3747",860,"law",0,5
"3748",991,"law",0,5
"3749",141,"law",0,5
"3750",977,"labor",0,5
"3751",796,"labor",0,5
"3752",410,"labor",0,5
"3753",543,"labor",0,5
"3754",906,"labor",0,5
"3755",328,"labor",0,5
"3756",965,"labor",0,5
"3757",712,"law",0,11
"3758",857,"finance",0,18
"3759",559,"finance",0,18
"3760",643,"finance",0,18
"3761",477,"finance",0,18
"3762",52,"finance",0,18
"3763",841,"finance",0,18
"3764",821,"finance",0,18
"3765",982,"finance",0,18
"3766",521,"finance",0,18
"3767",647,"finance",0,18
"3768",734,"service",0,24
"3769",789,"service",0,24
"3770",22,"service",0,24
"3771",675,"service",0,24
"3772",208,"university",1,4
"3773",663,"hospital",0,14
"3774",134,"hospital",0,14
"3775",169,"hospital",0,14
"3776",870,"hospital",0,14
"3777",937,"hospital",0,14
"3778",493,"hospital",0,14
"3779",842,"hospital",0,14
"3780",713,"technology",0,8
"3781",412,"technology",0,8
"3782",688,"technology",0,8
"3783",624,"technology",0,8
"3784",375,"technology",0,8
"3785",776,"law",0,20
"3786",750,"law",0,20
"3787",909,"law",0,20
"3788",750,"law",0,20
"3789",642,"law",0,20
"3790",516,"consultency",0,19
"3791",641,"university",1,11
"3792",177,"university",1,11
"3793",295,"university",1,11
"3794",382,"university",1,11
"3795",779,"university",1,11
"3796",366,"university",1,11
"3797",974,"construction",1,14
"3798",192,"construction",1,14
"3799",745,"construction",1,14
"3800",705,"law",0,1
"3801",209,"law",0,1
"3802",57,"law",0,1
"3803",327,"law",0,1
"3804",510,"law",0,1
"3805",933,"university",1,2
"3806",285,"university",1,2
"3807",510,"university",1,2
"3808",218,"university",1,2
"3809",945,"consultency",1,20
"3810",426,"consultency",1,20
"3811",132,"consultency",1,20
"3812",538,"consultency",1,20
"3813",361,"consultency",1,20
"3814",682,"consultency",1,20
"3815",213,"consultency",1,20
"3816",937,"consultency",1,20
"3817",384,"consultency",1,20
"3818",661,"consultency",1,5
"3819",283,"consultency",1,5
"3820",4,"consultency",1,5
"3821",744,"labor",1,13
"3822",640,"labor",1,13
"3823",141,"labor",1,13
"3824",40,"labor",1,13
"3825",364,"labor",1,13
"3826",18,"university",1,10
"3827",248,"university",1,10
"3828",301,"university",1,10
"3829",705,"university",1,10
"3830",124,"university",1,10
"3831",960,"university",1,10
"3832",540,"law",0,18
"3833",479,"hospital",0,3
"3834",645,"hospital",0,3
"3835",940,"hospital",0,3
"3836",261,"hospital",0,3
"3837",353,"hospital",0,3
"3838",210,"hospital",0,3
"3839",884,"hospital",0,3
"3840",450,"hospital",0,3
"3841",102,"hospital",0,3
"3842",144,"hospital",0,3
"3843",316,"law",0,2
"3844",689,"law",0,2
"3845",862,"law",0,2
"3846",92,"law",0,2
"3847",107,"law",0,2
"3848",826,"law",0,2
"3849",263,"law",0,2
"3850",858,"law",0,2
"3851",735,"law",0,2
"3852",415,"law",0,2
"3853",502,"finance",0,13
"3854",43,"finance",0,13
"3855",957,"finance",0,13
"3856",119,"finance",0,13
"3857",904,"finance",0,13
"3858",951,"finance",0,13
"3859",335,"labor",1,8
"3860",1,"labor",1,8
"3861",183,"labor",1,8
"3862",250,"labor",0,9
"3863",78,"labor",0,9
"3864",539,"labor",0,9
"3865",15,"labor",0,9
"3866",325,"labor",0,9
"3867",314,"labor",0,9
"3868",269,"labor",0,9
"3869",599,"labor",0,9
"3870",127,"labor",0,9
"3871",966,"finance",0,2
"3872",730,"finance",0,2
"3873",822,"finance",0,2
"3874",787,"finance",0,2
"3875",675,"finance",0,2
"3876",511,"finance",0,2
"3877",640,"finance",0,2
"3878",499,"university",0,15
"3879",875,"university",0,15
"3880",147,"university",0,15
"3881",659,"university",0,15
"3882",990,"university",0,15
"3883",436,"university",0,15
"3884",734,"university",0,15
"3885",461,"university",0,15
"3886",593,"university",0,15
"3887",44,"finance",0,18
"3888",986,"finance",0,18
"3889",979,"university",0,15
"3890",262,"university",0,15
"3891",266,"university",0,15
"3892",405,"university",0,15
"3893",865,"university",0,18
"3894",562,"university",0,18
"3895",277,"university",0,18
"3896",16,"university",0,18
"3897",393,"university",0,18
"3898",993,"university",0,18
"3899",384,"university",0,18
"3900",985,"finance",0,21
"3901",937,"finance",0,21
"3902",629,"finance",0,21
"3903",666,"service",0,13
"3904",355,"service",0,13
"3905",656,"service",0,13
"3906",944,"service",0,13
"3907",102,"service",0,13
"3908",837,"service",0,13
"3909",42,"service",0,13
"3910",129,"construction",1,12
"3911",389,"construction",1,12
"3912",32,"construction",1,12
"3913",905,"construction",1,12
"3914",441,"construction",1,12
"3915",669,"construction",1,12
"3916",176,"construction",1,12
"3917",661,"construction",1,12
"3918",291,"construction",1,12
"3919",350,"law",1,6
"3920",400,"university",1,14
"3921",390,"consultency",0,3
"3922",911,"consultency",0,3
"3923",912,"labor",1,13
"3924",137,"labor",1,13
"3925",245,"labor",1,13
"3926",330,"labor",1,13
"3927",883,"labor",1,13
"3928",678,"labor",1,13
"3929",116,"labor",1,13
"3930",949,"law",0,14
"3931",422,"law",0,14
"3932",410,"law",0,14
"3933",587,"law",0,14
"3934",512,"law",0,14
"3935",924,"law",0,14
"3936",920,"law",0,14
"3937",546,"law",0,2
"3938",156,"law",0,2
"3939",451,"law",0,2
"3940",597,"law",0,2
"3941",888,"law",1,24
"3942",411,"law",1,24
"3943",100,"law",1,24
"3944",612,"law",1,24
"3945",549,"law",1,24
"3946",197,"law",1,24
"3947",255,"law",1,24
"3948",188,"law",1,24
"3949",585,"law",1,24
"3950",345,"finance",0,12
"3951",695,"finance",0,12
"3952",721,"finance",0,12
"3953",903,"finance",0,12
"3954",786,"finance",0,12
"3955",363,"finance",0,12
"3956",112,"technology",1,9
"3957",371,"technology",1,9
"3958",675,"technology",1,9
"3959",305,"technology",1,9
"3960",30,"technology",1,9
"3961",935,"technology",1,9
"3962",546,"technology",1,9
"3963",28,"technology",1,9
"3964",982,"technology",1,9
"3965",778,"technology",1,9
"3966",691,"homemaker",0,7
"3967",764,"consultency",0,5
"3968",508,"consultency",0,5
"3969",36,"consultency",0,5
"3970",629,"consultency",0,5
"3971",498,"consultency",0,5
"3972",624,"consultency",0,5
"3973",423,"service",1,17
"3974",693,"construction",0,13
"3975",888,"construction",0,13
"3976",309,"construction",0,13
"3977",691,"construction",0,13
"3978",497,"construction",0,13
"3979",234,"construction",0,13
"3980",107,"university",1,9
"3981",449,"university",1,9
"3982",548,"university",1,9
"3983",401,"university",1,9
"3984",475,"consultency",0,18
"3985",503,"finance",0,7
"3986",549,"finance",0,7
"3987",787,"finance",0,7
"3988",62,"finance",0,7
"3989",496,"finance",0,7
"3990",829,"finance",0,7
"3991",444,"finance",0,7
"3992",93,"finance",0,7
"3993",914,"finance",0,7
"3994",456,"homemaker",0,24
"3995",364,"homemaker",0,24
"3996",153,"homemaker",0,24
"3997",890,"labor",0,7
"3998",445,"labor",0,7
"3999",801,"labor",0,7
"4000",221,"labor",0,4
"4001",859,"labor",0,4
"4002",203,"hospital",0,5
"4003",778,"hospital",0,5
"4004",485,"hospital",0,5
"4005",21,"hospital",0,5
"4006",281,"hospital",0,5
"4007",619,"hospital",0,5
"4008",870,"hospital",0,5
"4009",693,"hospital",0,5
"4010",869,"university",1,12
"4011",445,"hospital",0,10
"4012",730,"hospital",0,10
"4013",851,"hospital",0,10
"4014",146,"hospital",0,10
"4015",335,"hospital",0,10
"4016",430,"hospital",0,10
"4017",55,"hospital",0,10
"4018",762,"hospital",0,10
"4019",769,"hospital",0,19
"4020",452,"hospital",0,19
"4021",548,"hospital",0,19
