"","people_id","work_id"
"9393",368,2301
"9394",5551,387
"9395",4468,4976
"9396",429,238
"9397",1545,3292
"9398",5565,708
"9399",9789,1996
"9400",8618,3879
"9401",3437,1077
"9402",497,527
"9403",7077,863
"9404",7595,1374
"9405",2745,965
"9406",3572,449
"9407",2836,1708
"9408",713,2451
"9409",7030,1780
"9410",4377,2172
"9411",8184,500
"9412",352,4937
"9413",5827,2626
"9414",8042,1068
"9415",6022,546
"9416",3522,4355
"9417",5976,4252
"9418",2887,3567
"9419",950,2417
"9420",7159,4965
"9421",8085,2038
"9422",3247,2932
"9423",4944,2347
"9424",8868,4416
"9425",7452,5357
"9426",5875,592
"9427",8881,3957
"9428",1548,762
"9429",5614,4831
"9430",6164,3161
"9431",8970,839
"9432",3128,5284
"9433",8047,2461
"9434",6932,2337
"9435",6184,4098
"9436",5680,1407
"9437",9588,1803
"9438",1509,3206
"9439",528,689
"9440",6797,4780
"9441",5787,3336
"9442",7221,4705
"9443",2600,294
"9444",921,4504
"9445",8798,5286
"9446",6980,4746
"9447",2521,5115
"9448",920,2133
"9449",2709,3838
"9450",8874,4584
"9451",4105,5288
"9452",8207,4
"9453",8180,4321
"9454",2103,658
"9455",4901,2917
"9456",509,3920
"9457",983,576
"9458",8102,5224
"9459",8916,1940
"9460",9626,3689
"9461",8716,1859
"9462",8371,2770
"9463",747,4827
"9464",6972,4455
"9465",8103,4701
"9466",7430,3691
"9467",4538,2336
"9468",1975,3899
"9469",7663,1248
"9470",1705,3993
"9471",3394,4748
"9472",9405,1328
"9473",6670,374
"9474",6023,3359
"9475",402,5295
"9476",9451,2640
"9477",4233,1757
"9478",4987,5040
"9479",5910,3361
"9480",3692,2072
"9481",2998,2679
"9482",1021,1018
"9483",2811,2879
"9484",432,3349
"9485",8949,3940
"9486",384,4015
"9487",571,168
"9488",3696,4331
"9489",806,842
"9490",4457,1364
"9491",3263,655
"9492",5823,2946
"9493",5799,3948
"9494",5211,1164
"9495",9659,3454
"9496",5297,4865
"9497",1237,3181
"9498",1065,506
"9499",6047,3310
"9500",9317,1588
"9501",4028,5230
"9502",9531,3085
"9503",7998,5100
"9504",1497,5400
"9505",3846,599
"9506",4784,602
"9507",5143,3059
"9508",7777,3924
"9509",3053,1891
"9510",9113,1925
"9511",7282,2176
"9512",1708,2199
"9513",9041,497
"9514",596,655
"9515",8299,2008
"9516",7999,4387
"9517",7808,5315
"9518",9629,630
"9519",121,1649
"9520",3259,598
"9521",8941,2231
"9522",482,3403
"9523",4293,2783
"9524",8915,1591
"9525",2090,3751
"9526",3707,4932
"9527",1262,3927
"9528",1882,1946
"9529",6961,4303
"9530",9291,3267
"9531",7260,4428
"9532",3128,1694
"9533",9206,1191
"9534",781,4686
"9535",2093,2391
"9536",527,1022
"9537",2722,3139
"9538",6393,1698
"9539",2308,5017
"9540",9525,4037
"9541",6219,1185
"9542",8449,1669
"9543",2950,2578
"9544",69,3498
"9545",6846,3412
"9546",6418,5072
"9547",22,5340
"9548",5658,4735
"9549",2670,2903
"9550",4064,626
"9551",261,121
"9552",4369,597
"9553",9516,5330
"9554",3463,4185
"9555",1006,885
"9556",6640,913
"9557",6751,5154
"9558",6677,3234
"9559",4262,4317
"9560",5349,949
"9561",1064,3606
"9562",1750,770
"9563",4108,4501
"9564",7516,2958
"9565",9018,67
"9566",8892,2848
"9567",3801,4362
"9568",8026,625
"9569",4281,3973
"9570",2326,669
"9571",8621,1812
"9572",9773,1158
"9573",4733,1648
"9574",1340,332
"9575",1301,2641
"9576",3152,2688
"9577",2080,3474
"9578",566,1060
"9579",5489,2536
"9580",9045,3012
"9581",593,90
"9582",6517,4609
"9583",5435,4286
"9584",710,1751
"9585",6203,3327
"9586",4239,3212
"9587",8077,2335
"9588",9679,2901
"9589",6820,4581
"9590",2768,2202
"9591",325,2293
"9592",8777,726
"9593",499,522
"9594",3224,3931
"9595",3388,2612
"9596",5820,3793
"9597",6460,5114
"9598",5671,3627
"9599",5946,27
"9600",4041,4158
"9601",7944,3158
"9602",6533,1764
"9603",2620,3446
"9604",4938,468
"9605",1276,2035
"9606",4987,1869
"9607",8766,4962
"9608",9991,1708
"9609",284,1083
"9610",6891,2778
"9611",3610,4980
"9612",5054,2875
"9613",9567,3014
"9614",4298,5083
"9615",7615,4633
"9616",8182,4951
"9617",823,3399
"9618",122,452
"9619",1578,5058
"9620",6376,3552
"9621",7847,3099
"9622",8094,620
"9623",2659,4576
"9624",1436,1056
"9625",6833,319
"9626",679,1970
"9627",1103,662
"9628",1129,2518
"9629",7313,1144
"9630",7640,449
"9631",3062,4726
"9632",7082,1810
"9633",4312,2366
"9634",5556,2595
"9635",3172,1360
"9636",8349,4674
"9637",3916,5020
"9638",5231,1744
"9639",2670,1546
"9640",1311,363
"9641",5202,3890
"9642",1768,3633
"9643",7296,2364
"9644",2606,2445
"9645",3788,1726
"9646",222,2706
"9647",3348,1830
"9648",3876,30
"9649",7674,5206
"9650",3174,818
"9651",7736,3933
"9652",7170,2370
"9653",3643,2556
"9654",4710,2955
"9655",5224,320
"9656",1408,2974
"9657",3317,2350
"9658",5469,3388
"9659",429,4869
"9660",8789,577
"9661",7976,1015
"9662",7782,3196
"9663",6536,2694
"9664",3373,166
"9665",5962,1070
"9666",6943,2494
"9667",9856,3956
"9668",3385,2584
"9669",1697,5219
"9670",9023,4161
"9671",6111,4526
"9672",9364,4599
"9673",8590,4226
"9674",1093,1867
"9675",1463,3873
"9676",7543,493
"9677",1700,304
"9678",3537,3053
"9679",9543,3590
"9680",6031,4180
"9681",7266,4325
"9682",8164,3525
"9683",8330,5418
"9684",3016,3436
"9685",4890,2595
"9686",8644,5126
"9687",6170,56
"9688",8502,3561
"9689",5681,2670
"9690",3179,2794
"9691",9155,5004
"9692",7147,2381
"9693",803,3859
"9694",6432,2953
"9695",6186,1437
"9696",3361,1420
"9697",9729,1996
"9698",3012,2741
"9699",4462,1790
"9700",5504,92
"9701",4344,3528
"9702",7837,1332
"9703",5751,4941
"9704",1861,3020
"9705",6943,2994
"9706",4322,937
"9707",3019,2506
"9708",8274,3561
"9709",181,636
"9710",7436,3394
"9711",181,1502
"9712",2189,3636
"9713",7816,466
"9714",3138,3592
"9715",6367,533
"9716",4018,1483
"9717",4518,3720
"9718",4678,2936
"9719",8429,5091
"9720",933,582
"9721",3172,3685
"9722",5238,1579
"9723",314,3432
"9724",98,4562
"9725",3367,2549
"9726",1275,5215
"9727",5195,2601
"9728",1720,3536
"9729",2255,507
"9730",6232,2219
"9731",2224,5202
"9732",5471,2853
"9733",5765,2393
"9734",7837,4023
"9735",5099,1590
"9736",7123,4046
"9737",350,1679
"9738",9555,1578
"9739",3729,4311
"9740",7821,4166
"9741",8581,3464
"9742",4088,5258
"9743",8931,233
"9744",6287,2581
"9745",4851,4676
"9746",5048,5344
"9747",5047,3096
"9748",2665,1130
"9749",8348,4198
"9750",3105,2860
"9751",7636,1534
"9752",7936,3869
"9753",7285,5324
"9754",719,2779
"9755",5946,1050
"9756",3726,1075
"9757",4953,5001
"9758",8894,5014
"9759",4486,1158
"9760",9638,1416
"9761",5723,1659
"9762",8940,2887
"9763",75,4377
"9764",6194,161
"9765",9682,1875
"9766",7673,441
"9767",6092,5230
"9768",302,5188
"9769",733,351
"9770",3643,4003
"9771",6213,915
"9772",2011,2219
"9773",7814,4325
"9774",5785,2737
"9775",9539,1682
"9776",8776,3434
"9777",2988,1825
"9778",1688,560
"9779",5694,3620
"9780",9134,1979
"9781",5123,2557
"9782",6439,1938
"9783",7437,685
"9784",9399,5147
"9785",587,2296
"9786",5468,2507
"9787",2494,5156
"9788",6432,3914
"9789",1424,4822
"9790",1954,5046
"9791",2121,1603
"9792",8364,2111
"9793",8559,1868
"9794",9392,1922
"9795",2369,2141
"9796",2298,3017
"9797",164,3526
"9798",5597,401
"9799",1976,1249
"9800",7402,3116
"9801",6126,3672
"9802",1645,3523
"9803",1622,3769
"9804",8049,1106
"9805",4877,988
"9806",6243,2890
"9807",3725,5046
"9808",9950,1470
"9809",9260,2152
"9810",507,2289
"9811",2724,4470
"9812",4261,994
"9813",6545,362
"9814",6602,288
"9815",3692,1994
"9816",856,4581
"9817",1941,4179
"9818",7874,3602
"9819",3406,5076
"9820",5387,3916
"9821",5687,1072
"9822",7946,4786
"9823",1495,2194
"9824",51,1573
"9825",9879,2551
"9826",2424,4726
"9827",3217,2173
"9828",558,2746
"9829",839,533
"9830",7523,2887
"9831",6083,2608
"9832",9057,532
"9833",2010,2015
"9834",787,5435
"9835",8092,4095
"9836",2554,4983
"9837",3384,2107
"9838",6819,2686
"9839",7041,3712
"9840",9341,5183
"9841",1710,4101
"9842",9541,3896
"9843",9275,5107
"9844",6751,4990
"9845",3896,537
"9846",9475,758
"9847",9011,3482
"9848",1366,770
"9849",8744,1634
"9850",810,3028
"9851",8841,314
"9852",2374,551
"9853",6438,1849
"9854",7619,2406
"9855",8436,2317
"9856",9822,205
"9857",4664,4699
"9858",2632,4044
"9859",4354,4723
"9860",1202,2570
"9861",425,4952
"9862",2575,4566
"9863",4277,4574
"9864",1213,5256
"9865",9322,668
"9866",8693,4237
"9867",3726,3145
"9868",574,5188
"9869",9358,4564
"9870",658,2621
"9871",9601,4019
"9872",6640,2982
"9873",1899,623
"9874",444,3583
"9875",5483,3943
"9876",3588,2245
"9877",3871,956
"9878",6775,3750
"9879",6439,1640
"9880",9796,2349
"9881",9577,2459
"9882",4941,2451
"9883",7743,4608
"9884",7096,2277
"9885",5211,3044
"9886",2038,4332
"9887",8322,1065
"9888",5916,4595
"9889",8263,2524
"9890",1960,3766
"9891",1698,5111
"9892",2676,2913
"9893",4757,1846
"9894",337,5351
"9895",5781,4982
"9896",3332,120
"9897",9717,4324
"9898",7712,1400
"9899",1727,2612
"9900",4905,4212
"9901",6188,2846
"9902",5697,3179
"9903",6055,3899
"9904",8332,2021
"9905",6068,3531
"9906",1074,936
"9907",5832,1181
"9908",7898,1184
"9909",5556,388
"9910",2823,4156
"9911",5122,1754
"9912",5532,1388
"9913",5663,1784
"9914",1868,8
"9915",7493,241
"9916",1389,1982
"9917",9334,3846
"9918",5875,1772
"9919",1181,2771
"9920",7847,3716
"9921",2140,4028
"9922",117,2471
"9923",413,1192
"9924",5366,5182
"9925",5032,3311
"9926",1036,4472
"9927",9169,1456
"9928",1617,4708
"9929",4259,1893
"9930",3963,5247
"9931",3257,4114
"9932",4968,1975
"9933",5181,3557
"9934",7595,5266
"9935",3666,3504
"9936",9119,2375
"9937",5854,2678
"9938",9385,512
"9939",2897,5206
"9940",4122,4008
"9941",8233,4257
"9942",1663,583
"9943",60,26
"9944",7354,675
"9945",5413,2666
"9946",1976,4330
"9947",6438,5417
"9948",9872,3633
"9949",450,3242
"9950",6446,4930
"9951",7243,548
"9952",4250,5229
"9953",6142,181
"9954",1509,3826
"9955",3878,1038
"9956",2237,1630
"9957",4520,56
"9958",2667,4029
"9959",4433,2939
"9960",5309,3313
"9961",3840,686
"9962",8259,92
"9963",3783,2613
"9964",9728,5274
"9965",5008,560
"9966",5688,77
"9967",4041,5324
"9968",9473,434
"9969",3043,722
"9970",5977,2551
"9971",7422,3912
"9972",957,5194
"9973",4977,5277
"9974",2715,4307
"9975",7589,3741
"9976",3873,3042
"9977",8211,1182
"9978",8072,4442
"9979",1722,5395
"9980",2464,3844
"9981",368,5427
"9982",2406,4347
"9983",9902,4541
"9984",2749,410
"9985",2481,2498
"9986",2370,4613
"9987",6836,1363
"9988",5486,2317
"9989",5304,640
"9990",1015,5017
"9991",8714,5363
"9992",4062,1219
"9993",4435,2352
"9994",4720,149
"9995",3434,4430
"9996",8747,4040
"9997",3501,398
"9998",1177,3661
"9999",6375,2072
"10000",856,2677
"10001",611,703
"10002",5327,1096
"10003",650,2582
"10004",686,2746
"10005",6954,1624
"10006",640,2884
"10007",7625,2497
"10008",1034,3841
"10009",8478,1592
"10010",9922,3542
"10011",9383,2820
"10012",7136,1933
"10013",421,4286
"10014",9919,5257
"10015",8896,4387
"10016",9579,3245
"10017",451,2775
"10018",299,434
"10019",1398,703
"10020",6067,3743
"10021",4943,569
"10022",7866,616
"10023",3076,3917
"10024",4692,4329
"10025",3869,4799
"10026",1050,4834
"10027",6668,3013
"10028",7032,301
"10029",2346,4443
"10030",1877,1914
"10031",9142,4021
"10032",5210,2189
"10033",25,1089
"10034",9386,2073
"10035",2377,5396
"10036",1596,717
"10037",2956,3584
"10038",3977,3190
"10039",6799,426
"10040",5613,2012
"10041",5299,5209
"10042",1329,2212
"10043",3742,2795
"10044",3503,4608
"10045",8178,1497
"10046",437,3693
"10047",9761,994
"10048",9282,180
"10049",3730,4167
"10050",5596,3602
"10051",9968,809
"10052",8298,2784
"10053",1700,4029
"10054",1246,1005
"10055",4480,2872
"10056",7646,3017
"10057",6774,5027
"10058",3081,480
"10059",4908,1723
"10060",8303,254
"10061",6426,2968
"10062",1863,5085
"10063",8644,660
"10064",1823,2699
"10065",4996,2383
"10066",3235,2621
"10067",5671,2895
"10068",869,3444
"10069",6601,4488
"10070",9094,4118
"10071",348,2558
"10072",9665,438
"10073",6590,1887
"10074",5253,1573
"10075",7682,1570
"10076",7757,881
"10077",1766,4388
"10078",4946,1017
"10079",8031,4380
"10080",4001,5047
"10081",8954,1374
"10082",9182,3533
"10083",9541,4433
"10084",436,3742
"10085",6836,436
"10086",9278,1135
"10087",2662,4192
"10088",9289,5100
"10089",89,2386
"10090",9950,2113
"10091",5470,5052
"10092",1273,153
"10093",3293,3645
"10094",7564,4112
"10095",8754,4502
"10096",7705,4066
"10097",4989,1599
"10098",8041,1480
"10099",5509,2935
"10100",8378,2432
"10101",719,4395
"10102",8634,4332
"10103",7291,4055
"10104",2477,396
"10105",1849,3340
"10106",6135,533
"10107",6028,5385
"10108",9020,2295
"10109",1628,5391
"10110",4387,2812
"10111",818,4653
"10112",2981,3007
"10113",1526,2079
"10114",1115,5385
"10115",2638,5096
"10116",2235,2173
"10117",4792,1428
"10118",1315,519
"10119",4509,548
"10120",6950,5455
"10121",173,2394
"10122",9498,342
"10123",8729,577
"10124",1678,1857
"10125",1837,2979
"10126",6194,878
"10127",8488,2053
"10128",3406,2113
"10129",2685,2857
"10130",5826,2509
"10131",913,3203
"10132",1190,4718
"10133",461,4721
"10134",9535,5042
"10135",8653,3831
"10136",5736,3628
"10137",3753,1465
"10138",8140,4364
"10139",1565,5095
"10140",60,2575
"10141",1346,1150
"10142",2685,2528
"10143",7109,4125
"10144",919,3568
"10145",219,3911
"10146",5273,2784
"10147",5666,3824
"10148",4769,4510
"10149",3640,4065
"10150",9285,1082
"10151",7961,3545
"10152",2463,3518
"10153",1336,2984
"10154",1629,3978
"10155",9026,1091
"10156",8387,535
"10157",9181,3043
"10158",1931,1812
"10159",7029,2140
"10160",7658,5141
"10161",7035,2415
"10162",1955,2543
"10163",4468,3692
"10164",9113,5248
"10165",1008,4355
"10166",7078,1730
"10167",9982,2214
"10168",1512,2695
"10169",5964,1412
"10170",8250,3682
"10171",1812,1357
"10172",6525,2634
"10173",9521,3786
"10174",1318,1248
"10175",6273,3102
"10176",9894,2993
"10177",699,1306
"10178",2297,1938
"10179",9541,1
"10180",8325,45
"10181",9155,2078
"10182",2761,79
"10183",8795,2541
"10184",9313,5222
"10185",1921,821
"10186",2816,4603
"10187",7992,3208
"10188",1698,3427
"10189",9657,4449
"10190",5770,23
"10191",5068,2685
"10192",2818,837
"10193",1749,2153
"10194",511,498
"10195",1702,621
"10196",4613,4302
"10197",443,2772
"10198",1624,3933
"10199",3509,2631
"10200",7910,1100
"10201",6701,4732
"10202",6063,5335
"10203",2979,2746
"10204",6958,170
"10205",8925,5107
"10206",3195,327
"10207",6148,4818
"10208",9760,5154
"10209",9196,5254
"10210",2266,3649
"10211",7184,25
"10212",3144,2839
"10213",37,1637
"10214",5712,4812
"10215",8390,3211
"10216",8889,5109
"10217",1939,761
"10218",9760,3164
"10219",345,1196
"10220",5417,4378
"10221",4286,3128
"10222",823,4519
"10223",4132,4615
"10224",8756,237
"10225",7863,4182
"10226",4810,3393
"10227",8521,3266
"10228",6297,1371
"10229",5167,2558
"10230",2299,5179
"10231",3847,271
"10232",2295,4377
"10233",1258,3876
"10234",2740,483
"10235",7230,2458
"10236",4215,4072
"10237",5764,1336
"10238",1892,4850
"10239",8928,2289
"10240",7888,3480
"10241",9812,1588
"10242",9845,327
"10243",2359,2926
"10244",1270,4302
"10245",9237,906
"10246",4534,1943
"10247",1306,1808
"10248",8516,2062
"10249",6069,2908
"10250",4576,2649
"10251",3090,5334
"10252",1823,3253
"10253",2343,4157
"10254",7273,2404
"10255",7199,5350
"10256",5193,611
"10257",9394,3877
"10258",2501,232
"10259",2160,3029
"10260",2583,2658
"10261",4747,2670
"10262",5337,5170
"10263",2743,1792
"10264",3420,3491
"10265",2514,3779
"10266",5999,2871
"10267",9635,1255
"10268",8932,1224
"10269",8535,4913
"10270",1378,3462
"10271",7840,3485
"10272",6132,642
"10273",9962,140
"10274",6558,3124
"10275",707,2279
"10276",8882,2624
"10277",3735,3211
"10278",9564,2307
"10279",6221,4745
"10280",3396,4784
"10281",2477,2144
"10282",4829,815
"10283",6902,2030
"10284",3998,97
"10285",9111,3785
"10286",4454,1094
"10287",1560,1376
"10288",8970,788
"10289",9507,1431
"10290",688,5082
"10291",2508,194
"10292",880,541
"10293",1282,4764
"10294",5748,4696
"10295",3948,3412
"10296",9406,4554
"10297",128,2403
"10298",6287,3841
"10299",1518,63
"10300",2234,1216
"10301",6644,4717
"10302",7321,2325
"10303",9258,837
"10304",3999,1884
"10305",6857,4011
"10306",1071,592
"10307",9455,3947
"10308",6249,1246
"10309",3513,1601
"10310",5998,4821
"10311",2725,3167
"10312",8586,3078
"10313",2026,2149
"10314",1328,112
"10315",5397,1841
"10316",2591,5051
"10317",235,5327
"10318",1087,3252
"10319",8956,4399
"10320",9337,31
"10321",8022,1998
"10322",3004,528
"10323",6445,1583
"10324",2748,3154
"10325",7061,1567
"10326",5562,3075
"10327",9973,2303
"10328",8484,3419
"10329",2428,3763
"10330",7159,2982
"10331",6868,1036
"10332",6282,915
"10333",4459,2730
"10334",429,396
"10335",309,1099
"10336",5141,1452
"10337",4505,144
"10338",7229,1381
"10339",8643,1635
"10340",9304,3801
"10341",934,5384
"10342",4296,953
"10343",6304,2005
"10344",8174,3614
"10345",4969,4723
"10346",4703,120
"10347",8592,569
"10348",3318,1729
"10349",8892,3767
"10350",4541,4999
"10351",6951,2226
"10352",7527,3651
"10353",5477,3618
"10354",2998,304
"10355",5182,3124
"10356",3721,3961
"10357",5038,3898
"10358",769,2389
"10359",4270,4038
"10360",2698,3583
"10361",2425,3140
"10362",2265,1315
"10363",791,2960
"10364",7457,1967
"10365",4569,1687
"10366",2581,3487
"10367",6462,601
"10368",4511,1833
"10369",921,2251
"10370",3957,1428
"10371",3685,3017
"10372",7264,1903
"10373",611,4647
"10374",3149,1050
"10375",1642,5384
"10376",9515,5428
"10377",5923,660
"10378",2691,1271
"10379",5894,1555
"10380",3994,2769
"10381",4617,4768
"10382",5078,3752
"10383",7783,4684
"10384",7483,1926
"10385",1243,4513
"10386",444,3520
"10387",9720,2584
"10388",3747,4951
"10389",3288,1219
"10390",5145,3721
"10391",352,4728
"10392",2569,2835
"10393",6968,3599
"10394",4151,3077
"10395",6887,1920
"10396",541,3963
"10397",5301,890
"10398",4622,31
"10399",8812,1695
"10400",7544,3247
"10401",8237,2995
"10402",3927,4297
"10403",1539,5261
"10404",9562,4834
"10405",2815,3086
"10406",5650,565
"10407",6029,1851
"10408",5076,5056
"10409",327,1163
"10410",1447,5043
"10411",3873,3318
"10412",3226,1624
"10413",3677,3090
"10414",3802,2114
"10415",8052,5182
"10416",2860,5029
"10417",5816,3027
"10418",5261,5240
"10419",7098,5196
"10420",4264,981
"10421",9346,2625
"10422",2274,2541
"10423",4982,1862
"10424",4696,4050
"10425",8289,3207
"10426",8791,4469
"10427",4571,1096
"10428",2303,1658
"10429",9800,2689
"10430",9534,4321
"10431",172,130
"10432",9376,793
"10433",9539,4868
"10434",2938,5115
"10435",8796,3723
"10436",6641,1463
"10437",79,4372
"10438",8959,3032
"10439",3764,5327
"10440",5989,489
"10441",5138,731
"10442",4665,197
"10443",2665,4667
"10444",5010,980
"10445",4721,4708
"10446",7006,5341
"10447",7534,1461
"10448",1300,34
"10449",828,433
"10450",172,3220
"10451",2166,5047
"10452",6685,3287
"10453",7893,4282
"10454",3253,4689
"10455",152,4775
"10456",483,3922
"10457",2292,317
"10458",5451,2570
"10459",5142,55
"10460",5071,3309
"10461",7535,4492
"10462",9177,4729
"10463",1983,3178
"10464",4231,2
"10465",9443,2605
"10466",5854,3752
"10467",662,2382
"10468",9099,1142
"10469",3745,764
"10470",6058,4235
"10471",9234,1986
"10472",7734,3444
"10473",1587,4842
"10474",68,1346
"10475",2366,2793
"10476",487,3913
"10477",8677,753
"10478",4670,4363
"10479",9234,4327
"10480",3257,3167
"10481",4228,4689
"10482",7230,1726
"10483",5318,4862
"10484",40,3073
"10485",254,1701
"10486",4847,2834
"10487",3923,3921
"10488",3274,5432
"10489",9207,2084
"10490",8303,4887
"10491",360,625
"10492",2110,1809
"10493",2518,360
"10494",9159,2059
"10495",2520,2123
"10496",8843,1151
"10497",5301,1890
"10498",2812,3508
"10499",2781,1956
"10500",3195,212
"10501",2574,2899
"10502",851,2126
"10503",9360,1856
"10504",7034,1919
"10505",9932,5391
"10506",7257,892
"10507",756,3155
"10508",1469,2765
"10509",579,4390
"10510",9563,3151
"10511",4747,2112
"10512",481,275
"10513",7748,889
"10514",6934,244
"10515",2305,2939
"10516",1107,5395
"10517",2730,4293
"10518",1698,831
"10519",1502,1876
"10520",6714,3852
"10521",863,4229
"10522",1049,2389
"10523",7991,1291
"10524",3447,358
"10525",3681,5047
"10526",2931,84
"10527",859,1118
"10528",3948,1141
"10529",5689,3893
"10530",2521,5115
"10531",8785,2654
"10532",7876,442
"10533",7499,3900
"10534",5402,3044
"10535",309,2548
"10536",5411,4536
"10537",3803,182
"10538",8834,5009
"10539",6713,1272
"10540",4998,3062
"10541",2727,2483
"10542",5940,344
"10543",6019,2757
"10544",6187,3767
"10545",9984,4080
"10546",7457,322
"10547",219,2030
"10548",1876,4527
"10549",3397,4028
"10550",4742,4520
"10551",1963,1876
"10552",9111,1084
"10553",7577,2010
"10554",2737,1934
"10555",3781,651
"10556",8380,4951
"10557",9232,2888
"10558",7175,2178
"10559",9134,1185
"10560",8277,1459
"10561",1516,956
"10562",9419,3515
"10563",2302,1262
"10564",1081,4038
"10565",5872,1840
"10566",2446,147
"10567",6900,4083
"10568",2027,5081
"10569",6887,1831
"10570",4094,5420
"10571",4108,1196
"10572",4007,4149
"10573",2435,1411
"10574",5056,740
"10575",5984,5160
"10576",6534,378
"10577",7203,1296
"10578",3979,1009
"10579",7300,947
"10580",653,80
"10581",620,3382
"10582",1257,5378
"10583",7713,2951
"10584",3484,4150
"10585",4049,5323
"10586",4550,5142
"10587",984,2540
"10588",9224,2045
"10589",9144,228
"10590",4762,4500
"10591",3151,3811
"10592",9391,753
"10593",3428,1704
"10594",9505,4445
"10595",5029,4570
"10596",694,4168
"10597",2782,3603
"10598",2049,3058
"10599",9641,5135
"10600",2494,4271
"10601",7662,1834
"10602",4278,4450
"10603",913,2888
"10604",9537,3908
"10605",7952,4803
"10606",2877,1832
"10607",3920,414
"10608",4916,3612
"10609",5199,4252
"10610",1910,1747
"10611",4912,4369
"10612",9193,5164
"10613",4889,915
"10614",1948,2275
"10615",7571,673
"10616",9073,1298
"10617",7971,5064
"10618",8463,2950
"10619",8653,1860
"10620",3714,421
"10621",7021,885
"10622",4086,243
"10623",2741,1014
"10624",5109,2397
"10625",9676,3512
"10626",645,2558
"10627",6481,4477
"10628",413,3120
"10629",9129,2119
"10630",5455,1498
"10631",2239,990
"10632",6677,3322
"10633",9811,1895
"10634",4945,3301
"10635",7454,5189
"10636",7162,2051
"10637",9959,5112
"10638",7386,1034
"10639",9347,811
"10640",5450,3855
"10641",8320,3386
"10642",257,1874
"10643",7476,941
"10644",9679,381
"10645",908,135
"10646",4939,1054
"10647",2956,3363
"10648",509,3062
"10649",1114,1186
"10650",96,1039
"10651",8598,1450
"10652",7834,4742
"10653",2143,879
"10654",291,834
"10655",8800,3435
"10656",2159,2730
"10657",8728,3313
"10658",6303,4267
"10659",2479,2561
"10660",6398,5217
"10661",5957,4804
"10662",7182,5212
"10663",96,4749
"10664",3778,4271
"10665",5871,1708
"10666",9783,2364
"10667",1005,1944
"10668",6655,2091
"10669",6362,4518
"10670",6435,4270
"10671",7742,2960
"10672",5916,3733
"10673",9370,1108
"10674",745,841
"10675",8446,4282
"10676",1175,2780
"10677",6841,298
"10678",8741,4506
"10679",8790,2181
"10680",8936,1623
"10681",1016,3837
"10682",721,2294
"10683",6822,1975
"10684",4227,892
"10685",9015,3815
"10686",4814,1103
"10687",8375,5173
"10688",7654,3779
"10689",2976,1482
"10690",6706,2706
"10691",2452,1403
"10692",8596,3100
"10693",5573,2891
"10694",3690,2825
"10695",9780,3511
"10696",6587,435
"10697",3648,939
"10698",3827,452
"10699",3783,1758
"10700",7045,3547
"10701",9759,3768
"10702",492,4619
"10703",9258,2765
"10704",5138,1648
"10705",3622,3419
"10706",5921,157
"10707",9745,3473
"10708",5,36
"10709",100,5038
"10710",1116,5264
"10711",6150,783
"10712",1392,5050
"10713",2765,1669
"10714",6039,10
"10715",8764,2894
"10716",2995,5029
"10717",22,3946
"10718",5592,2176
"10719",7120,4567
"10720",2561,2375
"10721",8398,178
"10722",206,2987
"10723",9105,2251
"10724",4298,3441
"10725",7989,1215
"10726",1439,1964
"10727",2170,4586
"10728",7692,2002
"10729",679,3311
"10730",9696,1837
"10731",700,1395
"10732",5107,997
"10733",9499,1981
"10734",1589,2176
"10735",5840,4787
"10736",5551,2499
"10737",3318,1163
"10738",2539,1608
"10739",421,4220
"10740",5897,3648
"10741",2134,3754
"10742",3380,1041
"10743",4902,4941
"10744",3000,251
"10745",8725,2801
"10746",6227,4340
"10747",4132,1746
"10748",357,474
"10749",9847,1625
"10750",9449,3864
"10751",5190,5192
"10752",9888,1800
"10753",5953,3038
"10754",3117,1098
"10755",1340,540
"10756",9185,2272
"10757",7099,2373
"10758",1950,378
"10759",9947,2966
"10760",8832,5117
"10761",7044,3499
"10762",865,3638
"10763",27,628
"10764",1939,67
"10765",2101,1796
"10766",4550,4927
"10767",1310,3697
"10768",2360,1224
"10769",3535,386
"10770",8063,2749
"10771",5074,1719
"10772",1902,2544
"10773",3062,4142
"10774",1154,19
"10775",6101,2066
"10776",1164,4008
"10777",7524,1860
"10778",3900,21
"10779",2536,3232
"10780",8103,587
"10781",3914,5343
"10782",17,4031
"10783",4477,2685
"10784",7952,2925
"10785",8113,3456
"10786",7125,3922
"10787",3426,2996
"10788",8182,4211
"10789",2160,2956
"10790",63,3587
"10791",6210,2888
"10792",88,5447
"10793",8359,5317
"10794",8030,4769
"10795",7595,3794
"10796",4184,678
"10797",8222,4421
"10798",8982,1872
"10799",2458,1545
"10800",2972,4666
"10801",7130,3369
"10802",2315,4992
"10803",3433,5416
"10804",8236,4395
"10805",2958,3310
"10806",2968,3403
"10807",8882,3127
"10808",9593,1120
"10809",7955,849
"10810",8164,542
"10811",2331,4441
"10812",552,4247
"10813",5323,1507
"10814",991,4488
"10815",676,4449
"10816",6092,4864
"10817",212,1658
"10818",1941,2558
"10819",9548,336
"10820",315,190
"10821",3760,4892
"10822",5006,1770
"10823",5258,932
"10824",8463,386
"10825",2230,5408
"10826",9475,5104
"10827",2608,2660
"10828",7731,2456
"10829",208,2494
"10830",5140,3670
"10831",8915,3971
"10832",4311,3340
"10833",9728,4638
